# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3169099	3170673	-	WP_182341573.1	WP_182341573.1		ABC transporter ATP-binding protein			F0Q04_RS14345	1575	524	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3170812	3171816	-							F0Q04_RS14350	1005		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3170812	3171816	-	WP_116927690.1	WP_116927690.1		BMP family protein			F0Q04_RS14350	1005	334	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3172243	3172581	-							F0Q04_RS14355	339		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3172243	3172581	-	WP_133248230.1	WP_133248230.1		hypothetical protein			F0Q04_RS14355	339	112	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3172599	3172997	-							F0Q04_RS14360	399		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3172599	3172997	-	WP_021025096.1	WP_021025096.1		phage holin family protein			F0Q04_RS14360	399	132	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3173105	3173422	-							F0Q04_RS14365	318		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3173105	3173422	-	WP_043338381.1	WP_043338381.1		DUF883 family protein			F0Q04_RS14365	318	105	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3173658	3174770	-							F0Q04_RS14370	1113		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3173658	3174770	-	WP_182341575.1	WP_182341575.1		NAD(P)/FAD-dependent oxidoreductase			F0Q04_RS14370	1113	370	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3174907	3175434	-					ppa		F0Q04_RS14375	528		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3174907	3175434	-	WP_116927687.1	WP_116927687.1		inorganic diphosphatase	ppa		F0Q04_RS14375	528	175	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3175697	3177130	+							F0Q04_RS14380	1434		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3175697	3177130	+	WP_116927686.1	WP_116927686.1		aldehyde dehydrogenase family protein			F0Q04_RS14380	1434	477	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3177382	3178011	+							F0Q04_RS14385	630		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3177382	3178011	+	WP_182341577.1	WP_182341577.1		DUF2889 domain-containing protein			F0Q04_RS14385	630	209	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3178456	3179439	+							F0Q04_RS14390	984		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3178456	3179439	+	WP_116927684.1	WP_116927684.1		TRAP transporter substrate-binding protein			F0Q04_RS14390	984	327	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3179525	3180031	+							F0Q04_RS14395	507		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3179525	3180031	+	WP_182341580.1	WP_182341580.1		TRAP transporter small permease			F0Q04_RS14395	507	168	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3180024	3181319	+							F0Q04_RS14400	1296		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3180024	3181319	+	WP_182341582.1	WP_182341582.1		TRAP transporter large permease subunit			F0Q04_RS14400	1296	431	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3181383	3182273	-							F0Q04_RS14405	891		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3181383	3182273	-	WP_021025105.1	WP_021025105.1		LysR family transcriptional regulator			F0Q04_RS14405	891	296	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3182356	3183759	-					cycA		F0Q04_RS14410	1404		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3182356	3183759	-	WP_182341584.1	WP_182341584.1		D-serine/D-alanine/glycine transporter	cycA		F0Q04_RS14410	1404	467	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3183892	3184503	-							F0Q04_RS14415	612		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3183892	3184503	-	WP_182341586.1	WP_182341586.1		hypothetical protein			F0Q04_RS14415	612	203	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3184700	3186223	+							F0Q04_RS14420	1524		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3184700	3186223	+	WP_133856063.1	WP_133856063.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase			F0Q04_RS14420	1524	507	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3186284	3186709	+							F0Q04_RS14425	426		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3186284	3186709	+	WP_182341588.1	WP_182341588.1		DUF1311 domain-containing protein			F0Q04_RS14425	426	141	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3186790	3187956	+							F0Q04_RS14430	1167		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3186790	3187956	+	WP_182341590.1	WP_182341590.1		acyl-CoA dehydrogenase family protein			F0Q04_RS14430	1167	388	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3187999	3188499	+							F0Q04_RS14435	501		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3187999	3188499	+	WP_182341592.1	WP_182341592.1		TfoX/Sxy family protein			F0Q04_RS14435	501	166	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3188571	3189470	+					mmsB		F0Q04_RS14440	900		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3188571	3189470	+	WP_116927676.1	WP_116927676.1		3-hydroxyisobutyrate dehydrogenase	mmsB		F0Q04_RS14440	900	299	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3189498	3190715	-							F0Q04_RS14445	1218		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3189498	3190715	-	WP_232539350.1	WP_232539350.1		glutamate carboxypeptidase			F0Q04_RS14445	1218	405	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3190937	3192967	+					mnmC		F0Q04_RS14450	2031		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3190937	3192967	+	WP_182341594.1	WP_182341594.1		FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	mnmC		F0Q04_RS14450	2031	676	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3193303	3195102	+							F0Q04_RS14455	1800		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3193303	3195102	+	WP_182341596.1	WP_182341596.1		nitrite/sulfite reductase			F0Q04_RS14455	1800	599	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3195121	3195522	+							F0Q04_RS14460	402		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3195121	3195522	+	WP_116923947.1	WP_116923947.1		DUF934 domain-containing protein			F0Q04_RS14460	402	133	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3195519	3196157	+							F0Q04_RS14465	639		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3195519	3196157	+	WP_116923948.1	WP_116923948.1		phosphoadenosine phosphosulfate reductase family protein			F0Q04_RS14465	639	212	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3196208	3197140	+					cysD		F0Q04_RS14470	933		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3196208	3197140	+	WP_116923949.1	WP_116923949.1		sulfate adenylyltransferase subunit CysD	cysD		F0Q04_RS14470	933	310	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3197140	3198501	+							F0Q04_RS14475	1362		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3197140	3198501	+	WP_182341599.1	WP_182341599.1		GTP-binding protein			F0Q04_RS14475	1362	453	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3198619	3198948	+							F0Q04_RS14480	330		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3198619	3198948	+	WP_021025807.1	WP_021025807.1		ferredoxin family protein			F0Q04_RS14480	330	109	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3199012	3199404	+							F0Q04_RS14485	393		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3199012	3199404	+	WP_232539351.1	WP_232539351.1		antibiotic biosynthesis monooxygenase			F0Q04_RS14485	393	130	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3199470	3199970	-							F0Q04_RS14490	501		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3199470	3199970	-	WP_116923951.1	WP_116923951.1		pyridoxamine 5'-phosphate oxidase family protein			F0Q04_RS14490	501	166	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3200207	3202111	-							F0Q04_RS14495	1905		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3200207	3202111	-	WP_182341601.1	WP_182341601.1		propionate--CoA ligase			F0Q04_RS14495	1905	634	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3202366	3203595	+							F0Q04_RS14500	1230		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3202366	3203595	+	WP_116923953.1	WP_116923953.1		spore maturation protein			F0Q04_RS14500	1230	409	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3203625	3203819	+							F0Q04_RS24045	195		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3203625	3203819	+	WP_232539352.1	WP_232539352.1		hypothetical protein			F0Q04_RS24045	195	64	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3203792	3204274	+							F0Q04_RS14505	483		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3203792	3204274	+	WP_232539353.1	WP_232539353.1		N-methyl-D-aspartate receptor NMDAR2C subunit			F0Q04_RS14505	483	160	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3204286	3205743	-					sbcB		F0Q04_RS14510	1458		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3204286	3205743	-	WP_182341604.1	WP_182341604.1		exodeoxyribonuclease I	sbcB		F0Q04_RS14510	1458	485	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3205797	3207251	-					cls		F0Q04_RS14515	1455		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3205797	3207251	-	WP_182341606.1	WP_182341606.1		cardiolipin synthase	cls		F0Q04_RS14515	1455	484	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3207364	3208739	-							F0Q04_RS14520	1376		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3207364	3208739	-	WP_182345607.1	WP_182345607.1		IS3 family transposase			F0Q04_RS14520	1377	458	ribosomal_slippage
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3208827	3211169	-					clpA		F0Q04_RS14525	2343		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3208827	3211169	-	WP_116923957.1	WP_116923957.1		ATP-dependent Clp protease ATP-binding subunit ClpA	clpA		F0Q04_RS14525	2343	780	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3211233	3211607	-					clpS		F0Q04_RS14530	375		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3211233	3211607	-	WP_021025816.1	WP_021025816.1		ATP-dependent Clp protease adapter ClpS	clpS		F0Q04_RS14530	375	124	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3211721	3215266	-					dnaE		F0Q04_RS14535	3546		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3211721	3215266	-	WP_116923958.1	WP_116923958.1		DNA polymerase III subunit alpha	dnaE		F0Q04_RS14535	3546	1181	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3215495	3216304	+							F0Q04_RS14540	810		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3215495	3216304	+	WP_116924449.1	WP_116924449.1		outer membrane protein assembly factor BamD			F0Q04_RS14540	810	269	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3216378	3218426	-							F0Q04_RS14545	2049		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3216378	3218426	-	WP_182341608.1	WP_182341608.1		ATP-dependent DNA helicase			F0Q04_RS14545	2049	682	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3218624	3219448	+							F0Q04_RS14550	825		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3218624	3219448	+	WP_182341610.1	WP_182341610.1		protein phosphatase 2C domain-containing protein			F0Q04_RS14550	825	274	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3219527	3220324	-							F0Q04_RS14555	798		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3219527	3220324	-	WP_027010639.1	WP_027010639.1		MetQ/NlpA family ABC transporter substrate-binding protein			F0Q04_RS14555	798	265	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3220436	3221566	-							F0Q04_RS14560	1131		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3220436	3221566	-	WP_116924451.1	WP_116924451.1		tetratricopeptide repeat protein			F0Q04_RS14560	1131	376	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3221715	3222380	-							F0Q04_RS14565	666		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3221715	3222380	-	WP_021025822.1	WP_021025822.1		ABC transporter permease			F0Q04_RS14565	666	221	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3222401	3223453	-							F0Q04_RS14570	1053		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3222401	3223453	-	WP_182341613.1	WP_182341613.1		methionine ABC transporter ATP-binding protein			F0Q04_RS14570	1053	350	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3223626	3224345	-							F0Q04_RS14575	720		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3223626	3224345	-	WP_182341616.1	WP_182341616.1		hypothetical protein			F0Q04_RS14575	720	239	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3224349	3224801	-							F0Q04_RS14580	453		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3224349	3224801	-	WP_116923963.1	WP_116923963.1		DNA polymerase III subunit chi			F0Q04_RS14580	453	150	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3224816	3226390	-							F0Q04_RS14585	1575		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3224816	3226390	-	WP_182341619.1	WP_182341619.1		leucyl aminopeptidase			F0Q04_RS14585	1575	524	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3226414	3227514	+					lptF		F0Q04_RS14590	1101		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3226414	3227514	+	WP_116923965.1	WP_116923965.1		LPS export ABC transporter permease LptF	lptF		F0Q04_RS14590	1101	366	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3227511	3228605	+					lptG		F0Q04_RS14595	1095		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3227511	3228605	+	WP_182341622.1	WP_182341622.1		LPS export ABC transporter permease LptG	lptG		F0Q04_RS14595	1095	364	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3228717	3229835	-							F0Q04_RS14600	1119		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3228717	3229835	-	WP_182341626.1	WP_182341626.1		HPP family protein			F0Q04_RS14600	1119	372	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3230147	3230995	+					asd		F0Q04_RS14605	849		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3230147	3230995	+	WP_116923967.1	WP_116923967.1		archaetidylserine decarboxylase	asd		F0Q04_RS14605	849	282	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3231047	3231979	-							F0Q04_RS14610	933		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3231047	3231979	-	WP_232539354.1	WP_232539354.1		pseudouridine synthase			F0Q04_RS14610	933	310	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3232082	3233350	+							F0Q04_RS14615	1269		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3232082	3233350	+	WP_116923969.1	WP_116923969.1		cytosine permease			F0Q04_RS14615	1269	422	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3233370	3234719	-							F0Q04_RS14620	1350		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3233370	3234719	-	WP_182341628.1	WP_182341628.1		3-deoxy-D-manno-octulosonic acid transferase			F0Q04_RS14620	1350	449	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3234735	3236123	-							F0Q04_RS14625	1389		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3234735	3236123	-	WP_021025833.1	WP_021025833.1		phosphomannomutase/phosphoglucomutase			F0Q04_RS14625	1389	462	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3236422	3237372	+							F0Q04_RS14630	951		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3236422	3237372	+	WP_182341632.1	WP_182341632.1		DMT family transporter			F0Q04_RS14630	951	316	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3237380	3237877	-							F0Q04_RS14635	498		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3237380	3237877	-	WP_133247954.1	WP_133247954.1		transcriptional repressor			F0Q04_RS14635	498	165	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3237954	3238505	-					msrA		F0Q04_RS14640	552		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3237954	3238505	-	WP_182341635.1	WP_182341635.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		F0Q04_RS14640	552	183	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3238711	3239385	+							F0Q04_RS14645	675		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3238711	3239385	+	WP_232539355.1	WP_232539355.1		TetR/AcrR family transcriptional regulator			F0Q04_RS14645	675	224	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3239382	3240635	+							F0Q04_RS14650	1254		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3239382	3240635	+	WP_182341637.1	WP_182341637.1		efflux RND transporter periplasmic adaptor subunit			F0Q04_RS14650	1254	417	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3240639	3243803	+							F0Q04_RS14655	3165		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3240639	3243803	+	WP_182341640.1	WP_182341640.1		efflux RND transporter permease subunit			F0Q04_RS14655	3165	1054	
gene	protein_coding	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3243864	3244577	+							F0Q04_RS14660	714		
CDS	with_protein	GCF_014076495.1	Primary Assembly	chromosome		NZ_CP043575.1	3243864	3244577	+	WP_021025840.1	WP_021025840.1		protein-L-isoaspartate O-methyltransferase			F0Q04_RS14660	714	237	
