# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2496608	2497102	+	WP_224149245.1	WP_224149245.1		TRAP transporter small permease			LAD35_RS11665	495	164	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2497099	2498373	+							LAD35_RS11670	1275		old_locus_tag=LAD35_11670
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2497099	2498373	+	WP_224149246.1	WP_224149246.1		TRAP transporter large permease			LAD35_RS11670	1275	424	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2498582	2500873	+							LAD35_RS11675	2292		old_locus_tag=LAD35_11675
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2498582	2500873	+	WP_224149247.1	WP_224149247.1		hypothetical protein			LAD35_RS11675	2292	763	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2501275	2502411	+					gcvT		LAD35_RS11680	1137		old_locus_tag=LAD35_11680
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2501275	2502411	+	WP_224149248.1	WP_224149248.1		glycine cleavage system aminomethyltransferase GcvT	gcvT		LAD35_RS11680	1137	378	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2502484	2502858	+					gcvH		LAD35_RS11685	375		old_locus_tag=LAD35_11685
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2502484	2502858	+	WP_224149249.1	WP_224149249.1		glycine cleavage system protein GcvH	gcvH		LAD35_RS11685	375	124	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2502987	2505881	+					gcvP		LAD35_RS11690	2895		old_locus_tag=LAD35_11690
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2502987	2505881	+	WP_224149250.1	WP_224149250.1		aminomethyl-transferring glycine dehydrogenase	gcvP		LAD35_RS11690	2895	964	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2506017	2506772	+							LAD35_RS11695	756		old_locus_tag=LAD35_11695
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2506017	2506772	+	WP_224149251.1	WP_224149251.1		sulfite exporter TauE/SafE family protein			LAD35_RS11695	756	251	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2507066	2509048	+							LAD35_RS11700	1983		old_locus_tag=LAD35_11700
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2507066	2509048	+	WP_224149252.1	WP_224149252.1		diguanylate cyclase			LAD35_RS11700	1983	660	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2509190	2509636	+							LAD35_RS11705	447		old_locus_tag=LAD35_11705
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2509190	2509636	+	WP_224149253.1	WP_224149253.1		hypothetical protein			LAD35_RS11705	447	148	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2509748	2510143	+							LAD35_RS11710	396		old_locus_tag=LAD35_11710
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2509748	2510143	+	WP_224149254.1	WP_224149254.1		hypothetical protein			LAD35_RS11710	396	131	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2510140	2511573	+							LAD35_RS11715	1434		old_locus_tag=LAD35_11715
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2510140	2511573	+	WP_224149255.1	WP_224149255.1		TolC family protein			LAD35_RS11715	1434	477	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2511575	2512972	+							LAD35_RS11720	1398		old_locus_tag=LAD35_11720
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2511575	2512972	+	WP_224149256.1	WP_224149256.1		copper oxidase			LAD35_RS11720	1398	465	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2512989	2513471	+							LAD35_RS11725	483		old_locus_tag=LAD35_11725
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2512989	2513471	+	WP_224149257.1	WP_224149257.1		cupredoxin family protein			LAD35_RS11725	483	160	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2513509	2514015	+							LAD35_RS11730	507		old_locus_tag=LAD35_11730
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2513509	2514015	+	WP_224149258.1	WP_224149258.1		DUF411 domain-containing protein			LAD35_RS11730	507	168	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2514045	2514410	+							LAD35_RS11735	366		old_locus_tag=LAD35_11735
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2514045	2514410	+	WP_224149259.1	WP_224149259.1		copper-binding protein			LAD35_RS11735	366	121	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2514463	2515677	+							LAD35_RS11740	1215		old_locus_tag=LAD35_11740
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2514463	2515677	+	WP_224149260.1	WP_224149260.1		leucine-rich repeat-containing serine/threonine-protein kinase			LAD35_RS11740	1215	404	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2515731	2519576	-							LAD35_RS11745	3846		old_locus_tag=LAD35_11745
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2515731	2519576	-	WP_224149261.1	WP_224149261.1		ExeM/NucH family extracellular endonuclease			LAD35_RS11745	3846	1281	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2519769	2520599	-							LAD35_RS11750	831		old_locus_tag=LAD35_11750
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2519769	2520599	-	WP_224149262.1	WP_224149262.1		metal ABC transporter substrate-binding protein			LAD35_RS11750	831	276	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2520836	2521465	-							LAD35_RS11755	630		old_locus_tag=LAD35_11755
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2520836	2521465	-	WP_224149263.1	WP_224149263.1		hypothetical protein			LAD35_RS11755	630	209	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2521714	2521884	-							LAD35_RS11760	171		old_locus_tag=LAD35_11760
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2521714	2521884	-	WP_224149264.1	WP_224149264.1		hypothetical protein			LAD35_RS11760	171	56	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2522423	2523205	+							LAD35_RS11765	783		old_locus_tag=LAD35_11765
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2522423	2523205	+	WP_224149265.1	WP_224149265.1		energy-coupling factor ABC transporter ATP-binding protein			LAD35_RS11765	783	260	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2523211	2523804	+							LAD35_RS11770	594		old_locus_tag=LAD35_11770
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2523211	2523804	+	WP_184710039.1	WP_184710039.1		energy-coupling factor transporter transmembrane protein EcfT			LAD35_RS11770	594	197	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2523846	2524451	+							LAD35_RS11775	606		old_locus_tag=LAD35_11775
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2523846	2524451	+	WP_224152664.1	WP_224152664.1		biotin transporter BioY			LAD35_RS11775	606	201	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2524460	2526001	+							LAD35_RS11780	1542		old_locus_tag=LAD35_11780
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2524460	2526001	+	WP_224149266.1	WP_224149266.1		AMP-binding protein			LAD35_RS11780	1542	513	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2526091	2527269	+							LAD35_RS11785	1179		old_locus_tag=LAD35_11785
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2526091	2527269	+	WP_224149267.1	WP_224149267.1		acetyl-CoA C-acyltransferase			LAD35_RS11785	1179	392	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2527292	2527708	+							LAD35_RS11790	417		old_locus_tag=LAD35_11790
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2527292	2527708	+	WP_224149268.1	WP_224149268.1		hypothetical protein			LAD35_RS11790	417	138	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2527691	2528344	-							LAD35_RS11795	654		old_locus_tag=LAD35_11795
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2527691	2528344	-	WP_224152666.1	WP_224152666.1		nitroreductase			LAD35_RS11795	654	217	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2529019	2529795	+					xth		LAD35_RS11800	777		old_locus_tag=LAD35_11800
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2529019	2529795	+	WP_224149269.1	WP_224149269.1		exodeoxyribonuclease III	xth		LAD35_RS11800	777	258	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2530002	2531330	-							LAD35_RS11805	1329		old_locus_tag=LAD35_11805
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2530002	2531330	-	WP_224149270.1	WP_224149270.1		dicarboxylate/amino acid:cation symporter			LAD35_RS11805	1329	442	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2531718	2532635	-							LAD35_RS11810	918		old_locus_tag=LAD35_11810
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2531718	2532635	-	WP_224149271.1	WP_224149271.1		hypothetical protein			LAD35_RS11810	918	305	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2532803	2534374	-					ntrC		LAD35_RS11815	1572		old_locus_tag=LAD35_11815
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2532803	2534374	-	WP_224152668.1	WP_224152668.1		nitrogen regulation protein NR(I)	ntrC		LAD35_RS11815	1572	523	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2534433	2535515	-							LAD35_RS11820	1083		old_locus_tag=LAD35_11820
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2534433	2535515	-	WP_224149272.1	WP_224149272.1		PAS domain-containing sensor histidine kinase			LAD35_RS11820	1083	360	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2535543	2536037	-							LAD35_RS11825	495		old_locus_tag=LAD35_11825
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2535543	2536037	-	WP_224149273.1	WP_224149273.1		hypothetical protein			LAD35_RS11825	495	164	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2536416	2537831	-					glnA		LAD35_RS11830	1416		old_locus_tag=LAD35_11830
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2536416	2537831	-	WP_224149274.1	WP_224149274.1		type I glutamate--ammonia ligase	glnA		LAD35_RS11830	1416	471	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2538160	2539053	-							LAD35_RS11835	894		old_locus_tag=LAD35_11835
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2538160	2539053	-	WP_224149275.1	WP_224149275.1		EI24 domain-containing protein			LAD35_RS11835	894	297	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2539168	2540226	-							LAD35_RS11840	1059		old_locus_tag=LAD35_11840
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2539168	2540226	-	WP_224149276.1	WP_224149276.1		sterol desaturase family protein			LAD35_RS11840	1059	352	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2540297	2541061	-							LAD35_RS11845	765		old_locus_tag=LAD35_11845
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2540297	2541061	-	WP_224149277.1	WP_224149277.1		polysaccharide deacetylase family protein			LAD35_RS11845	765	254	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2541119	2542069	-							LAD35_RS11850	951		old_locus_tag=LAD35_11850
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2541119	2542069	-	WP_224152669.1	WP_224152669.1		YncE family protein			LAD35_RS11850	951	316	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2542235	2543317	-							LAD35_RS11855	1083		old_locus_tag=LAD35_11855
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2542235	2543317	-	WP_224149278.1	WP_224149278.1		asparaginase			LAD35_RS11855	1083	360	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2543514	2544446	-							LAD35_RS11860	933		old_locus_tag=LAD35_11860
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2543514	2544446	-	WP_224149279.1	WP_224149279.1		N-carbamoyl-D-amino-acid hydrolase			LAD35_RS11860	933	310	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2544462	2545898	-							LAD35_RS11865	1437		old_locus_tag=LAD35_11865
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2544462	2545898	-	WP_224149280.1	WP_224149280.1		D-aminoacylase			LAD35_RS11865	1437	478	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2545924	2546898	-							LAD35_RS11870	975		old_locus_tag=LAD35_11870
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2545924	2546898	-	WP_224149281.1	WP_224149281.1		tripartite tricarboxylate transporter substrate binding protein			LAD35_RS11870	975	324	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2547023	2547967	+							LAD35_RS11875	945		old_locus_tag=LAD35_11875
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2547023	2547967	+	WP_224149282.1	WP_224149282.1		LysR family transcriptional regulator			LAD35_RS11875	945	314	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2548948	2551320	+							LAD35_RS11880	2373		old_locus_tag=LAD35_11880
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2548948	2551320	+	WP_224149283.1	WP_224149283.1		DNA polymerase II			LAD35_RS11880	2373	790	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2551779	2551988	+							LAD35_RS11885	210		old_locus_tag=LAD35_11885
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2551779	2551988	+	WP_224149284.1	WP_224149284.1		CsbD family protein			LAD35_RS11885	210	69	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2552091	2553095	-							LAD35_RS11890	1005		old_locus_tag=LAD35_11890
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2552091	2553095	-	WP_224149285.1	WP_224149285.1		SDR family oxidoreductase			LAD35_RS11890	1005	334	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2553294	2553875	+							LAD35_RS11895	582		old_locus_tag=LAD35_11895
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2553294	2553875	+	WP_224149286.1	WP_224149286.1		hypothetical protein			LAD35_RS11895	582	193	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2554224	2554541	+							LAD35_RS11900	318		old_locus_tag=LAD35_11900
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2554224	2554541	+	WP_224149287.1	WP_224149287.1		plasmid stabilization protein			LAD35_RS11900	318	105	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2554659	2555030	+							LAD35_RS11905	372		old_locus_tag=LAD35_11905
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2554659	2555030	+	WP_224149288.1	WP_224149288.1		low affinity iron permease family protein			LAD35_RS11905	372	123	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2555171	2556337	-							LAD35_RS11910	1167		old_locus_tag=LAD35_11910
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2555171	2556337	-	WP_224149289.1	WP_224149289.1		benzoate/H(+) symporter BenE family transporter			LAD35_RS11910	1167	388	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2556381	2557727	-							LAD35_RS11915	1347		old_locus_tag=LAD35_11915
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2556381	2557727	-	WP_224149290.1	WP_224149290.1		MFS transporter			LAD35_RS11915	1347	448	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2557743	2558723	-							LAD35_RS11920	981		old_locus_tag=LAD35_11920
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2557743	2558723	-	WP_224149291.1	WP_224149291.1		tripartite tricarboxylate transporter substrate binding protein			LAD35_RS11920	981	326	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2558744	2559022	-					catC		LAD35_RS11925	279		old_locus_tag=LAD35_11925
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2558744	2559022	-	WP_224149292.1	WP_224149292.1		muconolactone Delta-isomerase	catC		LAD35_RS11925	279	92	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2559041	2559844	-					pcaD		LAD35_RS11930	804		old_locus_tag=LAD35_11930
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2559041	2559844	-	WP_224149293.1	WP_224149293.1		3-oxoadipate enol-lactonase	pcaD		LAD35_RS11930	804	267	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2559969	2560634	-							LAD35_RS11935	666		old_locus_tag=LAD35_11935
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2559969	2560634	-	WP_224149294.1	WP_224149294.1		3-oxoacid CoA-transferase subunit B			LAD35_RS11935	666	221	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2560655	2561356	-							LAD35_RS11940	702		old_locus_tag=LAD35_11940
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2560655	2561356	-	WP_224149295.1	WP_224149295.1		3-oxoacid CoA-transferase subunit A			LAD35_RS11940	702	233	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2561387	2562736	-							LAD35_RS11945	1350		old_locus_tag=LAD35_11945
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2561387	2562736	-	WP_224149296.1	WP_224149296.1		MFS transporter			LAD35_RS11945	1350	449	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2562777	2563193	-							LAD35_RS11950	417		old_locus_tag=LAD35_11950
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2562777	2563193	-	WP_224149297.1	WP_224149297.1		RidA family protein			LAD35_RS11950	417	138	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2563262	2564053	-							LAD35_RS11955	792		old_locus_tag=LAD35_11955
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2563262	2564053	-	WP_224149298.1	WP_224149298.1		1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase			LAD35_RS11955	792	263	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2564050	2565069	-							LAD35_RS11960	1020		old_locus_tag=LAD35_11960
CDS	with_protein	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2564050	2565069	-	WP_224149299.1	WP_224149299.1		ring-hydroxylating dioxygenase ferredoxin reductase family protein			LAD35_RS11960	1020	339	
gene	protein_coding	GCF_020080045.1	Primary Assembly	chromosome		NZ_CP083451.1	2565088	2565588	-					benB		LAD35_RS11965	501		old_locus_tag=LAD35_11965
